code,name,city,country_id,location
HBQ,Qilian Airport,Hongtu,CN,POINT (100.63671075340743 38.009560449999995)
HDK,Kulhudhuffushi Airport,Kulhudhuffushi,MV,POINT (73.06709444256374 6.6312204999999995)
HDM,Hamadan Airport,Hamadan,IR,POINT (48.55918810158661 34.8663962)
HDS,Hoedspruit Airport,Hoedspruit,ZA,POINT (30.95 -24.35)
HET,Hohhot Baita International Airport,Haoxinying,CN,POINT (111.81798726025258 40.850898099999995)
HEW,Hengdian Airport,Nanshi,CN,POINT (120.24493415336624 29.1257754)
HFA,Haifa Airport,Qiryat Mozqin,IL,POINT (35.043082565539606 32.8105658)
HFS,Hagfors Airport,Hagfors,SE,POINT (13.57844144654195 60.020452)
HFT,Hammerfest Airport,Hammerfest,NO,POINT (23.670357520019607 70.67963795)
HGE,Higuerote Airport,Higuerote,VE,POINT (-66.09609106977287 10.46339655)
DEX,Nop Goliat Airport,,ID,POINT (139.47972109915636 -4.8560338000000005)
ORV,Robert (Bob) Curtis Memorial Airport,,US,POINT (-161.02719296028909 66.81738435)
HID,Horn Island Airport,,AU,POINT (142.2862673040163 -10.586416400000001)
WOG,Woodgreen Airport,,AU,POINT (134.25 -22.5)
GHS,Melak Airport,,ID,POINT (115.76 -0.2036)
GSM,Dayrestan Airport,Bandar-e Khamir,IR,POINT (55.89917705614705 26.753171950000002)
BER,Berlin Brandenburg Airport,,DE,POINT (13.5367764 52.3976851)
BHX,Birmingham International Airport,Bickenhill,GB,POINT (-1.733256 52.45252)
CQW,CHERAW MUNI/LYNCH BELLINGER FLD AIRPORT,,US,POINT (-79.957 34.7129)
GYB,Wodgina Airport,Wodgina,AU,POINT (118.6933762 -21.1397729)
HGN,Mae Hong Son Airport,Mae Hong Son,TH,POINT (97.97606956686425 19.3010716)
HGO,Korhogo Airport,Korhogo,CI,POINT (-5.616667 9.413889)
HGU,Mount Hagen Airport,Mount Hagen,PG,POINT (144.29964153501777 -5.8275371)
MCT,Muscat International Airport,Bawshar,OM,POINT (58.29212963328453 23.599458)
COP,Cooperstown - Westville Airport,Cooperstown,US,POINT (-74.933334 42.7)
HHH,Hilton Head Airport,Hilton Head Island,US,POINT (-80.69610111140818 32.22564625)
HHQ,Hua Hin Airport,Hua Hin,TH,POINT (99.9510244942222 12.636825250000001)
HIA,Huai'an Lianshui Airport,Huai'an,CN,POINT (119.12775073657423 33.79193035)
HIB,Chisholm Airport,Hibbing,US,POINT (-92.83861 47.38861)
HIJ,Hiroshima Airport,Takehara,JP,POINT (132.91951481722555 34.437479100000004)
HIN,Sacheon Airport,Chinju,KR,POINT (128.08665041662874 35.0921956)
HIR,Honiara International Airport,,SB,POINT (160.04987604652325 -9.429441749999999)
HJJ,Zhijiang Airport,Zhijiang,CN,POINT (109.70710797175595 27.44585455)
HJR,Khajuraho Airport,Khajuraho,IN,POINT (79.91582702072975 24.813829300000002)
HKD,Hakodate Airport,Hakodate,JP,POINT (140.82501678734644 41.76987575)
ABE,Lehigh Valley International Airport,Catasauqua,US,POINT (-75.44225386838299 40.651163100000005)
HKG,Hong Kong International Airport,Tuen Mun,HK,POINT (113.91732378641939 22.3125986)
HKN,Hoskins Airport,,PG,POINT (150.40481931573086 -5.46145235)
HLA,Lanseria International Airport,Diepsloot,ZA,POINT (27.924736167011847 -25.93444955)
HLD,Hulunbuir Hailar Airport,Fendou,CN,POINT (119.82751910954758 49.2079077)
HLE,Saint Helena Airport,Jamestown,SH,POINT (-5.646064223218827 -15.9586281)
ACK,Nantucket Memorial Airport,Nantucket,US,POINT (-70.0642270361515 41.256350600000005)
HLH,Ulanhot Airport,Heping,CN,POINT (121.99797999914493 46.200979149999995)
YOW,Ottawa/Macdonald-Cartier International Airport,,CA,POINT (-75.66726438915012 45.32203645)
ACV,Arcata-Eureka Airport,McKinleyville,US,POINT (-124.10842589937442 40.9763645)
ACY,Atlantic City International Airport,Pomona,US,POINT (-74.57027649092205 39.45708535)
ADS,Addison Airport,Haltom City,US,POINT (-97.3 32.783333)
AEE,Adareil Airport,,SS,POINT (32.962007213556745 10.052439199999998)
AEX,Alexandria International Airport,Alexandria,US,POINT (-92.54095486627727 31.329273649999998)
SXZ,Siirt Airport,Civankan,TR,POINT (41.8311361958944 37.97602965)
AFW,Fort Worth Alliance Airport,Haslet,US,POINT (-97.31836461280574 32.992997849999995)
AIA,Alliance Airport,Alliance,US,POINT (-102.80666 42.051666)
TBU,Fua'amotu International Airport,Vaini,TO,POINT (-175.1443417987285 -21.2421623)
ALB,Albany International Airport,Colonie,US,POINT (-73.8092091 42.7457516)
TDX,Trat Airport,Laem Ngop,TH,POINT (102.3236367 12.2808021)
HLP,Halim Perdanakusuma Airport,Jakarta,ID,POINT (106.8989505677548 -6.2630208)
HLY,Anglesey Airport,Holyhead,GB,POINT (-4.633333 53.3)
HLZ,Hamilton International Airport,Hamilton,NZ,POINT (175.3315424211442 -37.8649356)
HMA,Khanty-Mansiysk Airport,Khanty-Mansiysk,RU,POINT (69.09482038194037 61.0289346)
HMB,Mubarak International Airport,Al Manshah,EG,POINT (31.731065840096637 26.3417454)
HME,Oued Irara Airport,Hassi Messaoud,DZ,POINT (6.141752805006766 31.6753963)
HMI,Hami Airport,Hami,CN,POINT (93.416664 42.916668)
HMO,Gen Pesqueira Garcia Airport,Hermosillo,MX,POINT (-111.05463682353957 29.09210995)
HMR,Hamar Airport,Hamar,NO,POINT (11.067417618542727 60.81817005)
HMV,Hemavan Airport,,SE,POINT (15.273056 65.727776)
IDR,Devi Ahilya Bai Holkar Airport,Indore,IN,POINT (75.80944 22.728651)
HMY,Seosan Airport,Suisan,KR,POINT (126.486 36.703999)
HNA,Hanamaki Airport,Hanamaki,JP,POINT (141.13528215177976 39.4265171)
HND,Haneda Airport,Kawasaki,JP,POINT (139.78058713123818 35.54572095)
HNM,Hana Airport,Hana,US,POINT (-156.01442472183896 20.7950029)
HNY,Hengyang Nanyue Airport,Hengyang,CN,POINT (112.5 26.85)
HOD,Hodeidah Airport,Al Hudaydah,YE,POINT (42.970478 14.755638)
HOF,Al-Ahsa Airport,Al Hufuf,SA,POINT (49.487066980107045 25.2879377)
HOG,Frank Pais Airport,Cacocum,CU,POINT (-76.315 20.785278)
HPG,Shennongjia Hongping Airport,Hongping,CN,POINT (110.33976618226815 31.62624495)
HPH,Cat Bi International Airport,Haiphong,VN,POINT (106.71946503587628 20.8173019)
HPY,Baytown Airport,Baytown,US,POINT (-94.96667 29.733334)
HRE,Harare International Airport,Epworth,ZW,POINT (31.090709006942333 -17.9332616)
HRF,Hoarafushi Airport,Hoarafushi,MV,POINT (72.895833 6.980556)
HRG,Hurghada International Airport,Hurghada,EG,POINT (33.79432766304178 27.1798365)
IJK,Izhevsk Airport,Khokhryaki,RU,POINT (53.463128329289745 56.836190450000004)
HRS,Harrismith Airport,Kriel,ZA,POINT (29.1 -26.233334)
HSA,Hazret Sultan International Airport,Kentau,KZ,POINT (68.55004013059735 43.3136878)
HSG,Saga Airport,Okawa,JP,POINT (130.30332995504318 33.15328875)
HSJ,Shangjie Airport,Gongyi,CN,POINT (113.27575637441387 34.8402945)
HSN,Putuoshan Airport,Dadong'ao,CN,POINT (122.3604503213771 29.9350153)
HSV,Huntsville International Airport,Madison,US,POINT (-86.76383388377238 34.63699305)
HTA,Chita Airport,Domna,RU,POINT (113.31022128113224 52.02481615)
HTY,Hatay Airport,Serinyol,TR,POINT (36.28454289535709 36.361761349999995)
HUC,Humacao Airport,Bajandas,PR,POINT (-65.80035340531828 18.138246)
HUE,Humera Airport,,ET,POINT (36.583332 14.25)
HUH,Huahine Airport,Fare,PF,POINT (-151.0283868 -16.689207)
HUI,Phu Bai International Airport,Phu Vang,VN,POINT (107.705353995889 16.39973765)
HUO,Holingol Huolinhe Airport,Mositai,CN,POINT (119.4150518376749 45.486205850000005)
HUU,Huanuco Airport,Huanuco,PE,POINT (-76.2050280466014 -9.8786937)
HUX,Huatulco Airport,Sector H Tres,MX,POINT (-96.25869871122916 15.7759827)
HUY,Humberside Airport,Croxton,GB,POINT (-0.3534607323460707 53.5713963)
HUZ,Huizhou Airport,Longfeng,CN,POINT (114.36667 23.083332)
HVB,Hervey Bay Airport,,AU,POINT (152.8841465 -25.3209078)
HVD,Khovd Airport,Khovd,MN,POINT (91.65 48.016666)
HVG,Valan Airport,Honningsvag,NO,POINT (25.833332 70.98333)
HVN,New Haven Airport,East Haven,US,POINT (-72.888336 41.265278)
HYD,Rajiv Gandhi International Airport,Balapur,IN,POINT (78.43178336758146 17.231163600000002)
HYN,Luqiao Airport,Hengjie,CN,POINT (121.4248379160332 28.562648799999998)
HZA,Establecimiento El Araza Airport,General Guido,AR,POINT (-57.6414 -36.7756)
HZG,Hanzhong Airport,Xiangshui,CN,POINT (107.183334 32.983334)
HZH,Liping Airport,Longlisuo,CN,POINT (109.15044436646232 26.32249205)
IAA,Igarka Airport,Igarka,RU,POINT (86.63030252298526 67.43420384999999)
IAD,Washington Dulles International Airport,Floris,US,POINT (-77.4534849116007 38.95226625)
IAG,Niagara Falls International Airport,Sanborn,US,POINT (-78.95086767626398 43.1074871)
IAR,Tunoshna Airport,Yaroslavl,RU,POINT (39.88333 57.61667)
IAS,Iasi Airport,Iasi,RO,POINT (27.616993 47.176987)
IBA,Ibadan Airport,Ibadan,NG,POINT (3.911111 7.431944)
IBE,Ibague Airport,Ibague,CO,POINT (-75.13465345063345 4.42177875)
HGA,Hargeisa Airport,Hargeysa,SO,POINT (44.079853877194694 9.512619050000001)
IBM,Iron Bridge Mine Airport,Marble Bar,AU,POINT (118.88711754386 -21.288219641995)
IBR,Ibaraki Airport,Okunoya,JP,POINT (140.40694559765183 36.17627924999999)
IBZ,Ibiza Airport,Ibiza,ES,POINT (1.370372414235323 38.87294785)
ICC,Andrés Miguel Salazar Marcano Airport,Punta de Piedras,VE,POINT (-63.981485910982265 10.7941896)
ICT,Wichita Dwight D. Eisenhower National Airport,Wichita,US,POINT (-97.43088979155792 37.65333905)
JIB,Djibouti-Ambouli International Airport,Djibouti,DJ,POINT (43.15864050716333 11.54800385)
IEG,Zielona Gora-Babimost Airport,Zielona Gora,PL,POINT (15.516667 51.933334)
IEV,Kyiv International Airport,Chabany,UA,POINT (30.450832 50.401943)
IFJ,Isafjordur Airport,,IS,POINT (-23.138580266091083 66.05682685)
IFN,Isfahan International Airport,Dowlatabad,IR,POINT (51.88885076271911 32.76145385)
IFO,Ivano-Frankovsk Airport,Cherniyiv,UA,POINT (24.707565 48.887535)
JNX,Naxos Airport,Naxos,GR,POINT (25.368368326596347 37.08109625)
IFP,Laughlin Bullhead International Airport,Laughlin,US,POINT (-114.55868214120348 35.154391)
JOI,Joinville-Lauro Carneiro de Loyola Airport,Joinville,BR,POINT (-48.79862231685878 -26.2249688)
IFU,Ifuru Airport,Ugoofaaru,MV,POINT (73.0249 5.70877)
IGA,Inagua Airport,Matthew Town,BS,POINT (-73.66096105058631 20.97447)
IGG,Igiugig Airport,,US,POINT (-155.8999872 59.3251656)
JPR,Ji-Parana Airport,Ji Parana,BR,POINT (-61.84667 -10.870556)
JQE,Jaque Airport,Jaque,PA,POINT (-78.166664 7.5)
JOE,Joensuu Airport,Joensuu,FI,POINT (29.621541792964734 62.659663949999995)
JOG,Adisutjipto International Airport,Depok,ID,POINT (110.42680947529018 -7.793306149999999)
JRT,Juruti Airport,Juruti,BR,POINT (-56.0902786255 -2.1866669655)
JOK,Yoshkar-Ola Airport,Yoshkar-Ola,RU,POINT (47.8973702593122 56.706104800000006)
JOS,Jos Airport,Jos,NG,POINT (8.88721124329111 9.868407600000001)
JPA,Presidente Castro Pinto International Airport,Bayeux,BR,POINT (-34.95030583440195 -7.148930699999999)
JRG,Jharsuguda Airport,Jharsuguda,IN,POINT (84.05050482566077 21.91594295)
JRH,Rowriah Airport,Jorhat,IN,POINT (94.1720966824326 26.72934295)
JRO,Kilimanjaro International Airport,Merelani,TZ,POINT (37.076288891574904 -3.4280793999999997)
IGT,Magas Airport,Troitskaya,RU,POINT (45.02122159240803 43.31963055)
IGU,Cataratas International Airport,Puerto Iguazu,BR,POINT (-54.49060873125 -25.5930616)
JTY,Astypalaia Airport,Astypalaia,GR,POINT (26.3800026 36.5771451)
JSY,Syros Island Airport,Ermoupolis,GR,POINT (24.95 37.42361)
JTR,Santorini International Airport,Mesaria,GR,POINT (25.483334 36.4)
IIL,Ilaam Airport,Ilam,IR,POINT (46.399235 33.58637)
JUH,Chizhou Jiuhuashan Airport,Borivli,CN,POINT (72.84722 19.222221)
IJU,J. Batista Bos Filho Airport,Ijui,BR,POINT (-53.916668 -28.416668)
JUJ,El Cadillal Airport,La Mendieta,AR,POINT (-65.083336 -24.4)
IKA,Imam Khomeini International Airport,Robat Karim,IR,POINT (51.144760916142786 35.4164909)
JUZ,Quzhou Airport,Quzhou,CN,POINT (118.833336 28.966667)
IKI,Iki Airport,Karatsu,JP,POINT (129.785263 33.749026)
IKS,Tiksi Airport,Tiksi,RU,POINT (128.89743950212954 71.69780095)
IKT,Irkutsk International Airport,Dzerzhinsk,RU,POINT (104.35607 52.273308)
IKU,Issyk-Kul International Airport,Cholpon-Ata,KG,POINT (76.70732070846512 42.58600115)
JSR,Jessore Airport,Jessore,BD,POINT (89.1611447 23.1831797)
KAC,Kameshly Airport,Al Qamishli,SY,POINT (41.20556 37.031025)
KAD,Kaduna Airport,Kaduna,NG,POINT (7.440278 10.595833)
JTC,Bauru-Arealva Airport,Bauru,BR,POINT (-49.07515943787047 -22.15705835)
JUB,Juba International Airport,Juba,SS,POINT (31.598731911290322 4.873847)
JUL,Juliaca Airport,Juliaca,PE,POINT (-70.15719993301872 -15.4675198)
JYV,Jyvaskyla Airport,Jyvaeskylae,FI,POINT (25.67528039132857 62.399106450000005)
JZH,Jiuzhai Huanglong Airport,Jin'an,CN,POINT (103.68318963961931 32.852786449999996)
KAA,Kasama Airport,Kasama,ZM,POINT (31.12233206276602 -10.20950815)
KAJ,Kajaani Airport,Kajaani,FI,POINT (27.6784449 64.2834484)
KAN,Mallam Aminu Kano International Airport,Kano,NG,POINT (8.521322889378638 12.0468517)
KAO,Kuusamo Airport,Kuusamo,FI,POINT (29.239381704797808 65.9880455)
ILD,Lleida-Alguaire Airport,Alguaire,ES,POINT (0.5391262971137656 41.72779095)
KBL,Kabul International Airport,Kabul,AF,POINT (69.20650065196745 34.566688400000004)
KBP,Boryspil International Airport,Boryspil',UA,POINT (30.891557297991227 50.3401779)
KBR,Sultan Ismail Petra Airport,Kota Bharu,MY,POINT (102.29385129118026 6.166653350000001)
KBV,Krabi Airport,Nuea Khlong,TH,POINT (98.98512384231734 8.096407899999999)
KCH,Kuching International Airport,Kuching,MY,POINT (110.35175975877235 1.4882398499999998)
KBU,Gusti Syamsir Alam Airport,Sungaibali,ID,POINT (116.333336 -3.333333)
ILI,Iliamna Airport,,US,POINT (-154.9113768697929 59.7560681)
KCA,Kuqa Airport,Luntai,CN,POINT (83.7 41.166668)
ILM,Wilmington International Airport,Wrightsboro,US,POINT (-77.90994125738278 34.26664065)
ILO,Mandurriao Airport,Pakiad,PH,POINT (122.5488757 10.7229603)
ILP,Ile Des Pins Airport,Vao,NC,POINT (167.4475 -22.589722)
ILR,Ilorin International Airport,Ilorin,NG,POINT (4.533333 8.5)
ILS,Ilopango International Airport,Ilopango,SV,POINT (-89.1183354304395 13.6995807)
IMP,Imperatriz Airport,Imperatriz,BR,POINT (-47.45800807097166 -5.5301267)
KCK,Kirensk Airport,Kirensk,RU,POINT (108.06092345212144 57.77171985)
KCM,Kahramanmaras Airport,Kahramanmaras,TR,POINT (36.950558 37.534443)
KCO,Cengiz Topel Airport,Derince,TR,POINT (29.833332 40.75)
KCZ,Kochi Ryoma Airport,Kochi-shi,JP,POINT (133.67104869652374 33.54634005)
ALO,Waterloo Airport,Cedar Falls,US,POINT (-92.39972 42.55611)
IMT,Ford Airport,Kingsford,US,POINT (-88.11311416188468 45.8213995)
KDH,Kandahar Airport,Kandahar,AF,POINT (65.8421901219367 31.505839549999997)
INA,Inta Airport,Inta,RU,POINT (60.11288766942258 66.0555323)
KEF,Keflavik International Airport,Reykjanesbaer,IS,POINT (-22.626598187703223 63.98486065)
KDU,Skardu Airport,Skardu,PK,POINT (75.73333 35.3)
KEJ,Kemerovo Airport,Kemerovo,RU,POINT (86.11175735730419 55.27376325)
KDZ,Polgolla Reservoir Airport,Kandy,LK,POINT (80.64167 7.330555)
KEM,Kemi/Tornio Airport,Keminmaa,FI,POINT (24.58187809050273 65.78208085)
KDL,Kardla Airport,Kardla,EE,POINT (22.833788164013534 58.9883153)
INC,Yinchuan Hedong International Airport,Yanghe,CN,POINT (106.38861654513931 38.3211525)
IND,Indianapolis International Airport,Speedway,US,POINT (-86.29508388539975 39.7162533)
INH,Inhambane Airport,Inhambane,MZ,POINT (35.408333 -23.874443)
INI,Nis Constantine the Great Airport,Nis,RS,POINT (21.85733488617226 43.336109)
INL,Falls International Airport,Fort Frances,US,POINT (-93.40407638044815 48.5661049)
INN,Innsbruck Airport,Vols,AT,POINT (11.341870474999986 47.2597258)
INT,Smith-Reynolds Airport,Winston-Salem,US,POINT (-80.22487459746776 36.1347765)
INV,Inverness Airport,Fortrose,GB,POINT (-4.063738 57.539345)
KEP,Nepalganj Airport,Nepalgunj,NP,POINT (81.576385 28.1325)
KER,Kerman Airport,Kerman,IR,POINT (56.96192 30.258778)
INZ,In Salah Airport,I-n-Salah,DZ,POINT (2.510509421934017 27.250692200000003)
IOA,Ioannina Airport,Eksochi,GR,POINT (20.820293435868088 39.697841600000004)
IOM,Isle of Man Airport,Castletown,IM,POINT (-4.6269258046304556 54.0827808)
KGP,Kogalym International Airport,Kogalym,RU,POINT (74.53361 62.19583)
IOS,Ilheus/Bahia-Jorge Amado Airport,Ilheus,BR,POINT (-39.03 -14.813889)
IPC,Mataveri International Airport,Ostrov Paskhi,CL,POINT (-109.36667 -27.116667)
IPH,Ipoh Airport,Ipoh,MY,POINT (101.0904297764127 4.56661635)
IPI,San Luis Airport,Carlosama,CO,POINT (-77.71167 0.866389)
KHE,Kherson International Airport,Kherson,UA,POINT (32.627777 46.675278)
KHG,Kashi Airport,Kashi,CN,POINT (76.01107 39.534973)
KFS,Kastamonu Airport,Kastamonu,TR,POINT (33.79743930040898 41.314185949999995)
KGD,Khrabrovo Airport,Gur'yevsk,RU,POINT (20.58772076792804 54.88969255000001)
KGF,Karaganda Airport,Koktal,KZ,POINT (73.33836907065458 49.67500345)
KGI,Kalgoorlie Airport,Boulder,AU,POINT (121.45566353087348 -30.78775205)
KGL,Kigali International Airport,Kigali,RW,POINT (30.137584308337644 -1.96827605)
KGS,Kos Airport,Antimacheia,GR,POINT (27.08849007034415 36.79545565)
KHH,Kaohsiung International Airport,Kaohsiung,TW,POINT (120.35186186510414 22.5750247)
KHI,Jinnah International Airport,Malir Cantonment,PK,POINT (67.15934789666397 24.9014311)
KHN,Nanchang Changbei International Airport,Lehua,CN,POINT (115.90823277913566 28.8616845)
IPN,Usiminas Airport,Ipatinga,BR,POINT (-42.533333 -19.5)
IPZ,San Isidro de El General Airport,San Isidro,CR,POINT (-83.7125 9.348611)
IQN,Qingyang Airport,Nanjie,CN,POINT (107.60345395551448 35.801524900000004)
KIS,Kisumu Airport,Kisumu,KE,POINT (34.7232548 -0.0918383)
IQQ,Diego Aracena International Airport,Iquique,CL,POINT (-70.17848 -20.547937)
KIT,Kithira Airport,Kythira,GR,POINT (23.016697308202744 36.274017900000004)
KIX,Kansai International Airport,Kaizuka,JP,POINT (135.2225230169576 34.43420455)
KJT,Kertajati International Airport,Jatiwangi,ID,POINT (108.15537620433665 -6.648582149999999)
IQT,C.F. Secada Vignetta International Airport,Iquitos,PE,POINT (-73.30284 -3.785098)
KJA,Yemelyanovo Airport,Yemel'yanovo,RU,POINT (92.48286 56.18113)
IRI,Nduli Airport,Iringa,TZ,POINT (35.75028 -7.670556)
KJI,Kanasi Airport,Oymak,CN,POINT (86.99611 48.22167)
IRJ,La Rioja Airport,La Rioja,AR,POINT (-66.79424589587754 -29.37883865)
KJX,Blangpidie Airport,Susoh,ID,POINT (96.791111 3.734444)
KHS,Khasab Airport,Khasab,OM,POINT (56.239746782744405 26.171636550000002)
KHV,Khabarovsk Airport,Topolevo,RU,POINT (135.18291320418953 48.528096)
KID,Kristianstad Airport,Degeberga,SE,POINT (14.087236141896444 55.920444950000004)
KIH,Kish International Airport,Kish,IR,POINT (53.97501298963428 26.5299696)
KIJ,Niigata Airport,Kameda-honcho,JP,POINT (139.118527 37.9555294)
KIM,Kimberley Airport,Kimberley,ZA,POINT (24.766859619333 -28.806550549999997)
KIV,Chisinau International Airport,Singera,MD,POINT (28.937152073283357 46.92960965)
KJH,Kaili Huangping Airport,Shiqian,CN,POINT (107.98666700671217 26.970256)
KKC,Khon Kaen Airport,Khon Kaen,TH,POINT (102.78522834671722 16.4662033)
KKE,Kerikeri Airport,Kerikeri,NZ,POINT (173.911817139377 -35.25801885)
KKJ,Kitakyushu Airport,Kanda,JP,POINT (130.9435 33.834373)
KKN,Kirkenes Airport Hoeybuktmoen,Bjornevatn,NO,POINT (29.891184 69.7235)
KKS,Kashan Airport,Kashan,IR,POINT (51.579687960697086 33.890191200000004)
ISB,Islamabad International Airport,Rawalpindi,PK,POINT (72.82560416238321 33.55153275)
KLF,Grabtsevo Airport,Kaluga,RU,POINT (36.368889 54.546667)
KLO,Kalibo International Airport,"Brgy. Nalook, kalibo",PH,POINT (122.3748426278658 11.6789701)
KLU,Klagenfurt Airport,Klagenfurt am Woerthersee,AT,POINT (14.328599613147205 46.64348185)
KLV,Karlovy Vary Airport,Dalovice,CZ,POINT (12.913358570496666 50.2018781)
KLX,Kalamata Airport,Thouria,GR,POINT (22.025095209751395 37.068318950000005)
KMG,Kunming Changshui International Airport,Qidian,CN,POINT (102.93841345267796 25.10710645)
KMI,Miyazaki Airport,Miyazaki-shi,JP,POINT (131.44801903631105 31.876688)
KLR,Kalmar Oland Airport,Rinkabyholm,SE,POINT (16.287222 56.685)
KMJ,Kumamoto Airport,Ozu,JP,POINT (130.85543996230052 32.8362322)
KLB,Kalabo Airport,Kalabo,ZM,POINT (22.645694279940336 -14.9981928)
ISE,Isparta Suleyman Demirel Airport,Keciborlu,TR,POINT (30.36730433725927 37.85602305)
ISG,Painushima Ishigaki Airport,Ishigaki,JP,POINT (124.16889 24.336945)
ISH,Ischia Airport,Ischia,IT,POINT (13.95 40.733334)
ISK,Gandhinagar Airport,Deolali,IN,POINT (73.811264 19.966942)
